"rider","Team
","Cost
","Stg
","GC
","PC
","KOM
","Spr
","Sum
","Bky
","Ass
","Tot

","stage","directeur","team"
"Sylvain Chavanel","Direct Energie",8,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Alex","Chargers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Alex","Chargers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,4,4,11,"Alex","Chargers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,2,NA,NA,4,24,11,"Alex","Chargers"
"Alejandro Valverde","Movistar Team",14,NA,15,NA,NA,NA,NA,NA,6,21,12,"Alex","Chargers"
"Geraint Thomas","Team Sky",12,NA,5,NA,NA,NA,NA,NA,8,13,12,"Alex","Chargers"
"Wout Poels","Team Sky",10,NA,NA,NA,NA,NA,NA,NA,8,8,12,"Alex","Chargers"
"Laurens Ten Dam","Team Giant - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Alex","Chargers"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,10,NA,10,6,27,12,"Alex","Chargers"
"Sylvain Chavanel","Direct Energie",8,80,NA,NA,NA,1,10,10,NA,101,12,"Alex","Chargers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Alex","Chargers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,12,"Alex","Chargers"
"Nairo Quintana","Movistar Team",22,NA,20,NA,NA,NA,NA,NA,4,24,12,"Alex","Chargers"
"Alejandro Valverde","Movistar Team",14,5,16,NA,NA,NA,NA,NA,NA,21,13,"Alex","Chargers"
"Geraint Thomas","Team Sky",12,60,6,NA,NA,NA,NA,NA,NA,66,13,"Alex","Chargers"
"Wout Poels","Team Sky",10,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Alex","Chargers"
"Laurens Ten Dam","Team Giant - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Alex","Chargers"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,NA,NA,NA,NA,1,13,"Alex","Chargers"
"Sylvain Chavanel","Direct Energie",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Alex","Chargers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Alex","Chargers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Alex","Chargers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,NA,18,13,"Alex","Chargers"
"Alejandro Valverde","Movistar Team",14,NA,16,NA,NA,NA,NA,NA,4,20,14,"Alex","Chargers"
"Geraint Thomas","Team Sky",12,NA,6,NA,NA,NA,NA,NA,8,14,14,"Alex","Chargers"
"Wout Poels","Team Sky",10,NA,NA,NA,NA,NA,NA,NA,8,8,14,"Alex","Chargers"
"Laurens Ten Dam","Team Giant - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Alex","Chargers"
"André Greipel","Lotto Soudal",14,70,NA,2,NA,NA,NA,NA,NA,72,14,"Alex","Chargers"
"Sylvain Chavanel","Direct Energie",8,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Alex","Chargers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,4,4,14,"Alex","Chargers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,4,4,14,"Alex","Chargers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,4,22,14,"Alex","Chargers"
"Alejandro Valverde","Movistar Team",14,NA,16,NA,NA,NA,NA,NA,6,22,15,"Alex","Chargers"
"Geraint Thomas","Team Sky",12,NA,4,NA,NA,NA,NA,NA,10,14,15,"Alex","Chargers"
"Wout Poels","Team Sky",10,15,NA,NA,NA,NA,NA,NA,10,25,15,"Alex","Chargers"
"Laurens Ten Dam","Team Giant - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Alex","Chargers"
"André Greipel","Lotto Soudal",14,NA,NA,2,NA,NA,NA,NA,NA,2,15,"Alex","Chargers"
"Sylvain Chavanel","Direct Energie",8,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Alex","Chargers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,4,4,15,"Alex","Chargers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,15,"Alex","Chargers"
"Nairo Quintana","Movistar Team",22,5,18,NA,NA,NA,NA,NA,6,29,15,"Alex","Chargers"
"Alejandro Valverde","Movistar Team",14,25,16,NA,NA,NA,NA,NA,6,47,16,"Alex","Chargers"
"Geraint Thomas","Team Sky",12,NA,5,NA,NA,NA,NA,NA,10,15,16,"Alex","Chargers"
"Wout Poels","Team Sky",10,NA,NA,NA,NA,NA,NA,NA,10,10,16,"Alex","Chargers"
"Laurens Ten Dam","Team Giant - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Alex","Chargers"
"André Greipel","Lotto Soudal",14,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Alex","Chargers"
"Sylvain Chavanel","Direct Energie",8,NA,NA,NA,NA,3,NA,NA,NA,3,16,"Alex","Chargers"
"Fabian Cancellara","Trek-Segafredo",6,70,NA,NA,NA,NA,NA,NA,4,74,16,"Alex","Chargers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,16,"Alex","Chargers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,6,24,16,"Alex","Chargers"
"Alejandro Valverde","Movistar Team",14,NA,14,NA,NA,NA,NA,NA,6,20,17,"Alex","Chargers"
"Geraint Thomas","Team Sky",12,NA,6,NA,NA,NA,NA,NA,10,16,17,"Alex","Chargers"
"Wout Poels","Team Sky",10,NA,NA,NA,NA,NA,NA,NA,10,10,17,"Alex","Chargers"
"Laurens Ten Dam","Team Giant - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Alex","Chargers"
"André Greipel","Lotto Soudal",14,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Alex","Chargers"
"Sylvain Chavanel","Direct Energie",8,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Alex","Chargers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,4,4,17,"Alex","Chargers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,17,"Alex","Chargers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,6,24,17,"Alex","Chargers"
"Alejandro Valverde","Movistar Team",14,20,13,NA,NA,NA,NA,NA,NA,33,18,"Alex","Chargers"
"Geraint Thomas","Team Sky",12,NA,6,NA,NA,NA,NA,NA,NA,6,18,"Alex","Chargers"
"Wout Poels","Team Sky",10,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Alex","Chargers"
"Laurens Ten Dam","Team Giant - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Alex","Chargers"
"André Greipel","Lotto Soudal",14,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Alex","Chargers"
"Sylvain Chavanel","Direct Energie",8,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Alex","Chargers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Alex","Chargers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Alex","Chargers"
"Nairo Quintana","Movistar Team",22,30,18,NA,NA,NA,NA,NA,NA,48,18,"Alex","Chargers"
"Alejandro Valverde","Movistar Team",14,120,14,NA,NA,NA,6,NA,8,148,19,"Alex","Chargers"
"Geraint Thomas","Team Sky",12,NA,6,NA,NA,NA,NA,NA,10,16,19,"Alex","Chargers"
"Wout Poels","Team Sky",10,50,NA,NA,NA,NA,NA,NA,10,60,19,"Alex","Chargers"
"Laurens Ten Dam","Team Giant - Alpecin",8,NA,NA,NA,NA,2,NA,10,NA,12,19,"Alex","Chargers"
"André Greipel","Lotto Soudal",14,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Alex","Chargers"
"Sylvain Chavanel","Direct Energie",8,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Alex","Chargers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Alex","Chargers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,10,10,19,"Alex","Chargers"
"Nairo Quintana","Movistar Team",22,80,20,NA,NA,NA,2,NA,8,110,19,"Alex","Chargers"
"Alejandro Valverde","Movistar Team",14,20,15,NA,NA,NA,NA,NA,14,49,20,"Alex","Chargers"
"Geraint Thomas","Team Sky",12,NA,6,NA,NA,NA,NA,NA,10,16,20,"Alex","Chargers"
"Wout Poels","Team Sky",10,NA,NA,NA,NA,NA,NA,NA,10,10,20,"Alex","Chargers"
"Laurens Ten Dam","Team Giant - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Alex","Chargers"
"André Greipel","Lotto Soudal",14,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Alex","Chargers"
"Sylvain Chavanel","Direct Energie",8,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Alex","Chargers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Alex","Chargers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,14,14,20,"Alex","Chargers"
"Nairo Quintana","Movistar Team",22,25,20,NA,NA,NA,NA,NA,12,57,20,"Alex","Chargers"
"Alejandro Valverde","Movistar Team",14,NA,15,NA,NA,NA,NA,NA,8,23,21,"Alex","Chargers"
"Geraint Thomas","Team Sky",12,NA,6,NA,NA,NA,NA,NA,10,16,21,"Alex","Chargers"
"Wout Poels","Team Sky",10,NA,NA,NA,NA,NA,NA,NA,10,10,21,"Alex","Chargers"
"Laurens Ten Dam","Team Giant - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Alex","Chargers"
"André Greipel","Lotto Soudal",14,200,NA,3,NA,NA,NA,NA,NA,203,21,"Alex","Chargers"
"Sylvain Chavanel","Direct Energie",8,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Alex","Chargers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Alex","Chargers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,8,8,21,"Alex","Chargers"
"Nairo Quintana","Movistar Team",22,NA,20,NA,NA,NA,NA,NA,6,26,21,"Alex","Chargers"
"Alejandro Valverde","Movistar Team",14,NA,220,NA,NA,NA,NA,NA,40,260,22,"Alex","Chargers"
"Geraint Thomas","Team Sky",12,NA,90,NA,NA,NA,NA,NA,30,120,22,"Alex","Chargers"
"Wout Poels","Team Sky",10,NA,15,NA,NA,NA,NA,NA,30,45,22,"Alex","Chargers"
"Laurens Ten Dam","Team Giant - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Alex","Chargers"
"André Greipel","Lotto Soudal",14,NA,NA,50,NA,NA,NA,NA,NA,50,22,"Alex","Chargers"
"Sylvain Chavanel","Direct Energie",8,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Alex","Chargers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Alex","Chargers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,40,40,22,"Alex","Chargers"
"Nairo Quintana","Movistar Team",22,NA,350,NA,NA,NA,NA,NA,40,390,22,"Alex","Chargers"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,4,4,1,"Rolsey","Adelaide Mamil"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Rolsey","Adelaide Mamil"
"Nairo Quintana","Movistar Team",22,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Rolsey","Adelaide Mamil"
"Sergio Luis Henao","Team Sky",10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Rolsey","Adelaide Mamil"
"André Greipel","Lotto Soudal",14,100,18,3,NA,6,NA,NA,6,133,1,"Rolsey","Adelaide Mamil"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Rolsey","Adelaide Mamil"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Rolsey","Adelaide Mamil"
"Eduardo Sepúlveda","Fortuneo - Vital Concept",4,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Rolsey","Adelaide Mamil"
"Jarlinson Pantano","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Rolsey","Adelaide Mamil"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,12,12,2,"Rolsey","Adelaide Mamil"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Rolsey","Adelaide Mamil"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,6,20,2,"Rolsey","Adelaide Mamil"
"Sergio Luis Henao","Team Sky",10,NA,NA,NA,NA,NA,NA,NA,4,4,2,"Rolsey","Adelaide Mamil"
"André Greipel","Lotto Soudal",14,NA,NA,3,NA,6,NA,NA,NA,9,2,"Rolsey","Adelaide Mamil"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,6,6,2,"Rolsey","Adelaide Mamil"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Rolsey","Adelaide Mamil"
"Eduardo Sepúlveda","Fortuneo - Vital Concept",4,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Rolsey","Adelaide Mamil"
"Jarlinson Pantano","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Rolsey","Adelaide Mamil"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,6,6,3,"Rolsey","Adelaide Mamil"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Rolsey","Adelaide Mamil"
"Nairo Quintana","Movistar Team",22,NA,15,NA,NA,NA,NA,NA,4,19,3,"Rolsey","Adelaide Mamil"
"Sergio Luis Henao","Team Sky",10,NA,NA,NA,NA,NA,NA,NA,4,4,3,"Rolsey","Adelaide Mamil"
"André Greipel","Lotto Soudal",14,150,NA,4,NA,4,NA,NA,NA,158,3,"Rolsey","Adelaide Mamil"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,6,6,3,"Rolsey","Adelaide Mamil"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Rolsey","Adelaide Mamil"
"Eduardo Sepúlveda","Fortuneo - Vital Concept",4,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Rolsey","Adelaide Mamil"
"Jarlinson Pantano","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Rolsey","Adelaide Mamil"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,8,8,4,"Rolsey","Adelaide Mamil"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Rolsey","Adelaide Mamil"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,4,18,4,"Rolsey","Adelaide Mamil"
"Sergio Luis Henao","Team Sky",10,NA,NA,NA,NA,NA,NA,NA,4,4,4,"Rolsey","Adelaide Mamil"
"André Greipel","Lotto Soudal",14,NA,NA,3,NA,3,NA,NA,NA,6,4,"Rolsey","Adelaide Mamil"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,6,6,4,"Rolsey","Adelaide Mamil"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Rolsey","Adelaide Mamil"
"Eduardo Sepúlveda","Fortuneo - Vital Concept",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Rolsey","Adelaide Mamil"
"Jarlinson Pantano","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Rolsey","Adelaide Mamil"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,2,2,5,"Rolsey","Adelaide Mamil"
"Richie Porte","BMC Racing Team",16,20,NA,NA,NA,NA,NA,NA,18,38,5,"Rolsey","Adelaide Mamil"
"Nairo Quintana","Movistar Team",22,5,14,NA,NA,NA,NA,NA,4,23,5,"Rolsey","Adelaide Mamil"
"Sergio Luis Henao","Team Sky",10,NA,5,NA,NA,NA,NA,NA,4,9,5,"Rolsey","Adelaide Mamil"
"André Greipel","Lotto Soudal",14,NA,NA,2,NA,NA,NA,NA,4,6,5,"Rolsey","Adelaide Mamil"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Rolsey","Adelaide Mamil"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Rolsey","Adelaide Mamil"
"Eduardo Sepúlveda","Fortuneo - Vital Concept",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Rolsey","Adelaide Mamil"
"Jarlinson Pantano","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Rolsey","Adelaide Mamil"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Rolsey","Adelaide Mamil"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,12,12,6,"Rolsey","Adelaide Mamil"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,4,18,6,"Rolsey","Adelaide Mamil"
"Sergio Luis Henao","Team Sky",10,NA,6,NA,NA,NA,NA,NA,4,10,6,"Rolsey","Adelaide Mamil"
"André Greipel","Lotto Soudal",14,5,NA,2,NA,NA,NA,NA,NA,7,6,"Rolsey","Adelaide Mamil"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Rolsey","Adelaide Mamil"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Rolsey","Adelaide Mamil"
"Eduardo Sepúlveda","Fortuneo - Vital Concept",4,NA,NA,NA,NA,NA,NA,NA,2,2,6,"Rolsey","Adelaide Mamil"
"Jarlinson Pantano","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Rolsey","Adelaide Mamil"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Rolsey","Adelaide Mamil"
"Richie Porte","BMC Racing Team",16,15,NA,NA,NA,NA,NA,NA,12,27,7,"Rolsey","Adelaide Mamil"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,2,16,7,"Rolsey","Adelaide Mamil"
"Sergio Luis Henao","Team Sky",10,NA,5,NA,NA,NA,NA,NA,4,9,7,"Rolsey","Adelaide Mamil"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,NA,NA,NA,NA,1,7,"Rolsey","Adelaide Mamil"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,8,8,7,"Rolsey","Adelaide Mamil"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Rolsey","Adelaide Mamil"
"Eduardo Sepúlveda","Fortuneo - Vital Concept",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Rolsey","Adelaide Mamil"
"Jarlinson Pantano","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Rolsey","Adelaide Mamil"
"Alberto Contador","Tinkoff",20,NA,1,NA,NA,NA,NA,NA,NA,1,8,"Rolsey","Adelaide Mamil"
"Richie Porte","BMC Racing Team",16,30,3,NA,NA,NA,4,NA,6,43,8,"Rolsey","Adelaide Mamil"
"Nairo Quintana","Movistar Team",22,25,15,NA,NA,NA,10,NA,2,52,8,"Rolsey","Adelaide Mamil"
"Sergio Luis Henao","Team Sky",10,10,10,NA,2,NA,12,NA,16,50,8,"Rolsey","Adelaide Mamil"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,NA,NA,NA,NA,1,8,"Rolsey","Adelaide Mamil"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,4,4,8,"Rolsey","Adelaide Mamil"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Rolsey","Adelaide Mamil"
"Eduardo Sepúlveda","Fortuneo - Vital Concept",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Rolsey","Adelaide Mamil"
"Jarlinson Pantano","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Rolsey","Adelaide Mamil"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,2,2,9,"Rolsey","Adelaide Mamil"
"Richie Porte","BMC Racing Team",16,15,7,NA,NA,NA,NA,NA,2,24,9,"Rolsey","Adelaide Mamil"
"Nairo Quintana","Movistar Team",22,20,18,NA,NA,NA,NA,NA,6,44,9,"Rolsey","Adelaide Mamil"
"Sergio Luis Henao","Team Sky",10,NA,13,NA,NA,NA,NA,NA,10,23,9,"Rolsey","Adelaide Mamil"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,NA,NA,NA,NA,1,9,"Rolsey","Adelaide Mamil"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,4,4,9,"Rolsey","Adelaide Mamil"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,10,4,14,9,"Rolsey","Adelaide Mamil"
"Eduardo Sepúlveda","Fortuneo - Vital Concept",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Rolsey","Adelaide Mamil"
"Jarlinson Pantano","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Rolsey","Adelaide Mamil"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Rolsey","Adelaide Mamil"
"Richie Porte","BMC Racing Team",16,NA,7,NA,NA,NA,NA,NA,6,13,10,"Rolsey","Adelaide Mamil"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,4,22,10,"Rolsey","Adelaide Mamil"
"Sergio Luis Henao","Team Sky",10,NA,13,NA,NA,NA,NA,NA,8,21,10,"Rolsey","Adelaide Mamil"
"André Greipel","Lotto Soudal",14,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Rolsey","Adelaide Mamil"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,10,10,10,"Rolsey","Adelaide Mamil"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,4,NA,NA,4,10,"Rolsey","Adelaide Mamil"
"Eduardo Sepúlveda","Fortuneo - Vital Concept",4,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Rolsey","Adelaide Mamil"
"Jarlinson Pantano","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Rolsey","Adelaide Mamil"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Rolsey","Adelaide Mamil"
"Richie Porte","BMC Racing Team",16,NA,7,NA,NA,NA,NA,NA,6,13,11,"Rolsey","Adelaide Mamil"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,2,NA,NA,4,24,11,"Rolsey","Adelaide Mamil"
"Sergio Luis Henao","Team Sky",10,NA,14,NA,NA,NA,NA,NA,12,26,11,"Rolsey","Adelaide Mamil"
"André Greipel","Lotto Soudal",14,50,NA,NA,NA,NA,NA,NA,NA,50,11,"Rolsey","Adelaide Mamil"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,4,4,11,"Rolsey","Adelaide Mamil"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Rolsey","Adelaide Mamil"
"Eduardo Sepúlveda","Fortuneo - Vital Concept",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Rolsey","Adelaide Mamil"
"Jarlinson Pantano","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Rolsey","Adelaide Mamil"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Rolsey","Adelaide Mamil"
"Richie Porte","BMC Racing Team",16,NA,10,NA,NA,NA,NA,NA,6,16,12,"Rolsey","Adelaide Mamil"
"Nairo Quintana","Movistar Team",22,NA,20,NA,NA,NA,NA,NA,4,24,12,"Rolsey","Adelaide Mamil"
"Sergio Luis Henao","Team Sky",10,NA,8,NA,NA,NA,NA,NA,8,16,12,"Rolsey","Adelaide Mamil"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,10,NA,10,6,27,12,"Rolsey","Adelaide Mamil"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,4,4,12,"Rolsey","Adelaide Mamil"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Rolsey","Adelaide Mamil"
"Eduardo Sepúlveda","Fortuneo - Vital Concept",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Rolsey","Adelaide Mamil"
"Jarlinson Pantano","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Rolsey","Adelaide Mamil"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Rolsey","Adelaide Mamil"
"Richie Porte","BMC Racing Team",16,NA,13,NA,NA,NA,NA,NA,NA,13,13,"Rolsey","Adelaide Mamil"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,NA,18,13,"Rolsey","Adelaide Mamil"
"Sergio Luis Henao","Team Sky",10,NA,7,NA,NA,NA,NA,NA,NA,7,13,"Rolsey","Adelaide Mamil"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,NA,NA,NA,NA,1,13,"Rolsey","Adelaide Mamil"
"Mathew Hayman","Orica GreenEDGE",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Rolsey","Adelaide Mamil"
"Tsgabu Grmay","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Rolsey","Adelaide Mamil"
"Eduardo Sepúlveda","Fortuneo - Vital Concept",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Rolsey","Adelaide Mamil"
"Jarlinson Pantano","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Rolsey","Adelaide Mamil"
"Alberto Contador","Tinkoff",20,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Rolsey","Adelaide Mamil"
"Richie Porte","BMC Racing Team",16,NA,13,NA,NA,NA,NA,NA,6,19,14,"Rolsey","Adelaide Mamil"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,4,22,14,"Rolsey","Adelaide Mamil"
